hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
70099100,UNFRAMED GLASS MIRRORS,KG,Singapore,6541,556,,,,,,,,
70099100,UNFRAMED GLASS MIRRORS,KG,Spain,9,2,,,,,,,,
70099100,UNFRAMED GLASS MIRRORS,KG,Thailand,6461,517,270,55,34,9,,,,
70099100,UNFRAMED GLASS MIRRORS,KG,Turkey,97,29,240,99,,,,,,
70099100,UNFRAMED GLASS MIRRORS,KG,U.S.America,3643,311,11234,2350,12492,4578,1768,685,7139,3954
70099100,UNFRAMED GLASS MIRRORS,KG,United Arab Emirates,16548,1683,212,40,793,245,521,121,,
70099100,UNFRAMED GLASS MIRRORS,KG,United Kingdom,872,96,3607,656,3063,1125,2016,612,2600,827
70099200,FRAMED GLASS MIRRORS,KG,ALL COUNTRIES,14659,29825,39767,53482,64711,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Belgium,10,2,495,99,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Canada,985,197,,,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,China,82163,8770,186370,26970,200166,38473,247596,51952,266215,61420
70099200,FRAMED GLASS MIRRORS,KG,Denmark,102,22,23,5,2680,579,,,,
70099200,FRAMED GLASS MIRRORS,KG,Europeans Union,260,78,,,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,France,35727,3930,8,2,413,80,,,,
70099200,FRAMED GLASS MIRRORS,KG,Germany,18,3,78,17,500,175,253,76,,
70099200,FRAMED GLASS MIRRORS,KG,Hong Kong S.A.Re.Chi,1594,191,2522,742,191,31,386,98,,
70099200,FRAMED GLASS MIRRORS,KG,Indonesia,30,6,72,22,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Italy,2634,343,65,13,859,178,895,264,,
70099200,FRAMED GLASS MIRRORS,KG,Japan,1752,242,66,19,96,28,4106,1093,,
70099200,FRAMED GLASS MIRRORS,KG,"Korea, Republic of",75,14,96,38,54,13,,,,
70099200,FRAMED GLASS MIRRORS,KG,Malaysia,55,9,6,1,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Morocco,480,98,,,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Netherlands,3,1,,,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,O.Asia(Tai.For.Pe.Ki,331,34,655,165,300,48,6,1,57,11
70099200,FRAMED GLASS MIRRORS,KG,Philippines,286,58,186,28,900,140,,,,
70099200,FRAMED GLASS MIRRORS,KG,Romania,400,111,,,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Singapore,15,2,,,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Spain,148,31,147,31,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Swaziland,100,57,,,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Sweden,90,36,,,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Switzerland,305,70,287,98,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,Thailand,5358,677,190,46,28,6,,,,
70099200,FRAMED GLASS MIRRORS,KG,Turkey,236,71,265,87,,,,,,
70099200,FRAMED GLASS MIRRORS,KG,U.S.America,490,69,768,340,98,25,46,22,6370,1631
70099200,FRAMED GLASS MIRRORS,KG,United Arab Emirates,480,65,2379,970,902,144,595,162,198,54
70099200,FRAMED GLASS MIRRORS,KG,United Kingdom,1552,243,2990,498,224,48,133,42,25,5
70099200,FRAMED GLASS MIRRORS,KG,Viet Nam,80,24,,,,,,,,
70101000,AMPOULES,GR,ALL COUNTRIES,54553,78138,68984,141702,188400,,,,,
70101000,AMPOULES,GR,China,47181,16883,38315,18598,56360,20975,359758,90833,384949,125731
70101000,AMPOULES,GR,France,52430,21342,18950,8462,17961,8722,9520,2586,28968,7641
70101000,AMPOULES,GR,Germany,21299,9628,59040,29682,37878,17142,105865,32205,52060,15556
70101000,AMPOULES,GR,Hong Kong S.A.Re.Chi,4,1,6,1,,,,,,
70101000,AMPOULES,GR,India,138,64,159,76,5030,2599,439,132,18521,9738
70101000,AMPOULES,GR,Indonesia,14383,5372,39264,19406,43842,17285,44518,12893,81465,29319
70101000,AMPOULES,GR,Italy,2362,1264,2779,1390,3056,1528,4883,1465,,
70101000,AMPOULES,GR,Singapore,38,12,,,,,,,,
70101000,AMPOULES,GR,Switzerland,1062,508,,,,,,,,
70101000,AMPOULES,GR,U.S.America,19,7,,,,,,,,
70101000,AMPOULES,GR,United Arab Emirates,1467,733,4091,1369,17,9,,,,
70101000,AMPOULES,GR,United Kingdom,31,16,697,199,1000,405,,,,
70101000,AMPOULES,GR,China,23374,6065,25191,10453,31846,9423,57996,14632,12985,6068
70101000,AMPOULES,GR,Hong Kong S.A.Re.Chi,600,278,,,,,,,,
70101000,AMPOULES,GR,Spain,5,2,64,29,,,,,,
70101000,AMPOULES,GR,Switzerland,126,39,32,23,,,,,,
70101000,AMPOULES,GR,United Arab Emirates,1,1,3,1,43,13,,,,
70101000,AMPOULES,GR,Australia,254,122,116,35,,,,,,
70101000,AMPOULES,GR,Austria,3583,1283,2124,924,3200,894,150,18,,
70101000,AMPOULES,GR,Belgium,65,35,,,,,,,,
70101000,AMPOULES,GR,Canada,90,36,21,10,7250,2411,55,26,50,20
70101000,AMPOULES,GR,China,841088,250682,988626,296609,1760647,437296,2375299,591833,1436464,498381
70101000,AMPOULES,GR,Christmas Islands,3140,1766,,,,,,,,
70101000,AMPOULES,GR,Czech Republic,520,256,,,,,,,,
70101000,AMPOULES,GR,Denmark,15,4,,,,,,,,
70101000,AMPOULES,GR,Egypt(U.A.R.),1462,585,2000,891,,,,,,
70101000,AMPOULES,GR,France,83648,35316,63720,32598,75055,25568,124442,35671,124325,44355
70101000,AMPOULES,GR,French Southern Terr,1400,670,,,,,,,,
70101000,AMPOULES,GR,Germany,131498,59971,91214,47509,116336,44527,98223,43498,142001,65875
70101000,AMPOULES,GR,Greece,1109,405,,,,,,,,
70101000,AMPOULES,GR,Hong Kong S.A.Re.Chi,5,151,29,31,16,82,34,,,
70101000,AMPOULES,GR,India,81686,33786,56893,24924,73945,21734,39700,11622,15366,5207
70101000,AMPOULES,GR,Indonesia,109819,40057,44848,22739,100620,31741,44901,17007,14576,6420
70101000,AMPOULES,GR,Italy,1280,589,14014,3931,7894,2559,14399,4821,13962,4443
70101000,AMPOULES,GR,Japan,1245,661,424,220,4447,1496,59,17,100,39
70101000,AMPOULES,GR,Korea D.P.Republic,3519,1605,,,,,,,,
70101000,AMPOULES,GR,"Korea, Republic of",1787,808,1310,687,1990,629,12871,3137,,
70101000,AMPOULES,GR,Kuwait,4458,1669,,,,,,,,
70101000,AMPOULES,GR,Malaysia,134,53,1185,527,50,23,,,,
70101000,AMPOULES,GR,O.Asia(Tai.For.Pe.Ki,87,42,3757,1639,7073,1917,22506,5330,6177,1995
70101000,AMPOULES,GR,Oman,1514,772,5737,3291,,,,,,
70101000,AMPOULES,GR,Poland,2,1,,,,,,,,
70101000,AMPOULES,GR,Saudi Arabia,7566,3558,9530,2500,4761,1539,1253,557,,
70101000,AMPOULES,GR,Singapore,106,33,264,82,264,88,,,,
70101000,AMPOULES,GR,South Africa,410,191,534,261,345,93,,,,
70101000,AMPOULES,GR,Switzerland,2818,1446,370,166,770,252,4098,1067,,
70101000,AMPOULES,GR,Thailand,166,83,7,4,1419,483,3504,1120,3790,1253
70101000,AMPOULES,GR,Turkey,100,31,,,,,,,,
70101000,AMPOULES,GR,U.S.America,110,55,4204,1871,24303,6908,15912,4689,16363,6476
70101000,AMPOULES,GR,United Arab Emirates,2615,1146,2307,1100,4643,1843,13815,4511,10209,3457
70101000,AMPOULES,GR,United Kingdom,30,13,1379,634,1768,595,1094,328,462,131
70111000,FOR ELECTRIC LIGHTING,KG,ALL COUNTRIES,45686,17185,4392,9253,7239,,,,,
70111000,FOR ELECTRIC LIGHTING,KG,Bahrain,3509,218,,,,,,,,
70111000,FOR ELECTRIC LIGHTING,KG,China,37080,2373,12917,5437,9563,4390,20406,8561,12775,6223
70111000,FOR ELECTRIC LIGHTING,KG,Denmark,33,2,,,,,,,,
70111000,FOR ELECTRIC LIGHTING,KG,Germany,1893,882,,,,,,,,
70111000,FOR ELECTRIC LIGHTING,KG,Hong Kong S.A.Re.Chi,12,6,2,1,2,1,,,,
70111000,FOR ELECTRIC LIGHTING,KG,India,1666,941,,,,,,,,
70111000,FOR ELECTRIC LIGHTING,KG,Indonesia,611502,41243,,,,,,,,
70111000,FOR ELECTRIC LIGHTING,KG,Iran ( Islamic R.),13578,993,2079,1101,1168,691,,,,
70111000,FOR ELECTRIC LIGHTING,KG,Japan,12100,847,80,49,,,,,,
70111000,FOR ELECTRIC LIGHTING,KG,Singapore,49,26,,,,,,,,
70111000,FOR ELECTRIC LIGHTING,KG,U.S.America,105,10,18799,9719,2,1,,,,
70111000,FOR ELECTRIC LIGHTING,KG,United Kingdom,80,40,,,,,,,,
70112000,FOR CATHODE-RAY TUBES,KG,ALL COUNTRIES,22,,,,,,,,,
70112000,FOR CATHODE-RAY TUBES,KG,China,64,21,,,,,,,,
70112000,FOR CATHODE-RAY TUBES,KG,United Kingdom,1,1,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,ALL COUNTRIES,1488,1377,2531,2575,1118,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Canada,30,15,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,China,10750,973,4402,1064,6857,2185,7004,2470,2448,897
70119000,"OTHER, GLASS ENVELOPES",KG,Finland,385,138,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,France,34,5,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Germany,3752,394,90,47,107,43,117,59,,
70119000,"OTHER, GLASS ENVELOPES",KG,Italy,2,1,87,43,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,O.Asia(Tai.For.Pe.Ki,720,123,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Poland,16,6,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Singapore,48,33,20,5,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Sweden,220,110,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Thailand,124,9,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Turkey,44,22,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,U.S.America,814,84,9,4,185,41,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,United Arab Emirates,1,604,245,69,31,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,United Kingdom,266,28,35,14,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Afghanistan,3700,1037,199,59,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Brazil,2093,2197,2720,829,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Chile,287,150,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,China,35563,35717,59255,28088,101964,20963,237497,55623,163056,50069
70119000,"OTHER, GLASS ENVELOPES",KG,Czech Republic,210,213,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Denmark,6,7,6,2,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Egypt(U.A.R.),2,2,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,France,470,445,390,156,65,13,7651,4765,,
70119000,"OTHER, GLASS ENVELOPES",KG,Germany,3791,4200,78,94,717,299,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Hong Kong S.A.Re.Chi,180,54,229,47,215,74,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Indonesia,6974,2242,5270,1581,500,165,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Iran ( Islamic R.),1500,765,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Italy,8,9,10,3,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Japan,1507,976,190,59,29,6,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,"Korea, Republic of",38,15,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Malaysia,1658,617,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,O.Asia(Tai.For.Pe.Ki,22,22,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Oman,633,758,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Philippines,497,447,47,19,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Romania,281,295,155,178,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Saudi Arabia,7080,1359,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Singapore,45,9,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Spain,14,9,192,47,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Sri Lanka,1,1,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,Thailand,1214,1254,35,17,73,22,27,8,51328,14715
70119000,"OTHER, GLASS ENVELOPES",KG,Turkey,142,165,87,87,246,113,4248,2175,,
70119000,"OTHER, GLASS ENVELOPES",KG,U.S.America,620,625,248,95,5108,1937,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,United Arab Emirates,401,394,110,37,1054,315,4584,1355,922,274
70119000,"OTHER, GLASS ENVELOPES",KG,United Kingdom,209,188,100,21,2987,829,55,18,,
70119000,"OTHER, GLASS ENVELOPES",KG,China,42,77,12,12,414,207,200,58,,
70119000,"OTHER, GLASS ENVELOPES",KG,Oman,500,583,,,,,,,,
70119000,"OTHER, GLASS ENVELOPES",KG,United Arab Emirates,20,23,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,ALL COUNTRIES,345388,147384,38010,75915,4830,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Belgium,15,16,26,30,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Brazil,1850,2139,554,555,1308,1308,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Bulgaria,516,593,104,110,1109,1132,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,China,109621,112714,58627,64720,9471,10106,21423,21329,2621,2973
70132800,OTH STEMWARE DRINKING GLASS,GR,Czech Republic,342,344,120,132,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Denmark,19,24,8,8,30,41,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,France,6459,7448,2661,3231,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Germany,565,777,61,79,288,354,70,83,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Hong Kong S.A.Re.Chi,67,75,13,16,27,29,64,73,57,68
70132800,OTH STEMWARE DRINKING GLASS,GR,Indonesia,119567,132871,43189,47814,7064,7374,10633,11006,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Iran ( Islamic R.),4705,5867,1894,1986,2699,2838,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Italy,2829,3287,957,1307,1762,2079,1673,1892,1064,1276
70132800,OTH STEMWARE DRINKING GLASS,GR,Japan,22,31,8,10,2,2,11,14,,
70132800,OTH STEMWARE DRINKING GLASS,GR,"Korea, Republic of",39,47,3,4,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Kuwait,6,7,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Malaysia,10,11,470,477,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Poland,100,102,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Qatar,7,8,4,5,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Saudi Arabia,4335,5052,439,439,4,5,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Singapore,28,35,10,8,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Slovakia/Slovak R.,36,34,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,South Africa,336,370,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Spain,29,36,16,23,10,11,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Sri Lanka,2,2,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Thailand,30385,35746,10890,11862,6032,6398,21151,22491,10,19
70132800,OTH STEMWARE DRINKING GLASS,GR,Turkey,8881,10902,5848,6337,1989,1993,1498,1733,,
70132800,OTH STEMWARE DRINKING GLASS,GR,U.S.America,280,325,513,677,367,432,12281,12281,,
70132800,OTH STEMWARE DRINKING GLASS,GR,United Arab Emirates,24738,27072,6797,7595,135,182,2443,2497,239,267
70132800,OTH STEMWARE DRINKING GLASS,GR,United Kingdom,236,278,109,132,4500,5388,22,24,38,59
70132800,OTH STEMWARE DRINKING GLASS,GR,China,1122,1108,1794,1933,948,1059,2085,2026,,
70132800,OTH STEMWARE DRINKING GLASS,GR,United Arab Emirates,108,108,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,United Kingdom,42,44,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Brazil,692,692,3227,3622,951,1151,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Bulgaria,4870,4814,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,China,6655,6916,31307,35795,17129,19363,10833,9593,6998,6638
70132800,OTH STEMWARE DRINKING GLASS,GR,Czech Republic,297,327,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Denmark,217,255,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,France,87,125,58,80,2,2,5648,8255,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Germany,4773,6149,2526,3373,4003,6003,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Ghana,3,4,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Hong Kong S.A.Re.Chi,128,127,19,20,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Iran ( Islamic R.),1072,1263,18009,2809,330,414,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Italy,10,12,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,"Korea, Republic of",265,340,1,2,525,725,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Singapore,2,3,107,107,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Spain,2,2,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Switzerland,8,11,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Thailand,1413,1580,2877,3363,967,967,4,5,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Turkey,5954,6011,8829,7770,1749,1521,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,U.S.America,30,38,39,47,13,16,36,36,39,36
70132800,OTH STEMWARE DRINKING GLASS,GR,United Arab Emirates,525,660,945,1156,1012,1174,184,190,1,1
70132800,OTH STEMWARE DRINKING GLASS,GR,United Kingdom,38,45,7,9,4219,2031,86,86,,
70132800,OTH STEMWARE DRINKING GLASS,GR,China,30,38,161,206,81,140,187,207,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Czech Republic,226,227,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Denmark,8,13,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Indonesia,2763,2929,305,466,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,United Arab Emirates,23,29,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,United Kingdom,2,3,163,328,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,China,15,16,1453,1776,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Brazil,440,936,1057,2557,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,China,35144,34082,39300,109287,149432,285554,288777,417127,257866,419291
70132800,OTH STEMWARE DRINKING GLASS,GR,Czech Republic,82,206,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Denmark,5,3,9,29,14,35,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Europeans Union,320,699,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,France,1812,3184,3183,10532,8510,8565,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Germany,5,20,2941,5391,1471,1708,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Hong Kong S.A.Re.Chi,25,25,20,87,8,17,66,143,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Indonesia,11877,12182,14022,36011,21465,55004,15387,21767,4351,6470
70132800,OTH STEMWARE DRINKING GLASS,GR,Iran ( Islamic R.),341,383,341,1157,116,232,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Italy,42,103,1,2,17,24,357,795,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Japan,6,30,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,"Korea, Republic of",522,1149,122,125,1257,1257,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Namibia,27,54,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Poland,5,12,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Russian Federation,1,1,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Saudi Arabia,1040,1154,2746,6815,2578,6351,3276,4630,3023,6199
70132800,OTH STEMWARE DRINKING GLASS,GR,Singapore,1034,1346,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Sweden,762,2328,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Thailand,6,5,1,3,1170,3415,241,420,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Turkey,5270,5593,4389,12507,6644,17890,2295,4833,1938,3875
70132800,OTH STEMWARE DRINKING GLASS,GR,U.S.America,1450,1760,293,883,830,837,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,United Arab Emirates,1271,1499,2980,7235,24100,67610,45144,67088,11512,16246
70132800,OTH STEMWARE DRINKING GLASS,GR,United Kingdom,1,1,190,391,4,6,31,66,,
70132800,OTH STEMWARE DRINKING GLASS,GR,China,3542,3150,310,704,191,392,2188,2302,594,730
70132800,OTH STEMWARE DRINKING GLASS,GR,Czech Republic,930,768,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,France,858,825,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Hong Kong S.A.Re.Chi,3,3,100,183,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Indonesia,1626,1805,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Iran ( Islamic R.),4430,4725,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Italy,132,279,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Japan,25,25,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Sri Lanka,100,129,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,Turkey,30,97,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,U.S.America,47,97,,,,,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,United Arab Emirates,2679,2490,13,14,9,10,,,,
70132800,OTH STEMWARE DRINKING GLASS,GR,United Kingdom,7,10,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,ALL COUNTRIES,292805,540602,626796,1237492,1180901,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Afghanistan,1332,2830,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Australia,22,23,39358,67755,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Bahrain,5,6,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Belgium,92,238,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Brazil,517,589,327,1503,3480,5943,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Bulgaria,290,348,31,67,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Canada,3,8,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,China,95692,90174,149878,236142,216427,435393,641047,894687,458590,787616
70139900,O-GLASSWARE INDOOR DECORATION,GR,Czech Republic,374,450,352,918,534,1133,788,1169,834,1377
70139900,O-GLASSWARE INDOOR DECORATION,GR,Denmark,1,1,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Egypt(U.A.R.),1,3,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,France,1777,4408,3934,11522,882,2337,19776,32928,16706,30494
70139900,O-GLASSWARE INDOOR DECORATION,GR,Germany,1890,2167,894,2366,2622,5696,6160,9545,3742,6279
70139900,O-GLASSWARE INDOOR DECORATION,GR,Hong Kong S.A.Re.Chi,14,14,14,39,527,1059,253,419,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,India,40,43,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Indonesia,15987,19247,42667,98057,37007,75696,44725,84430,23656,42192
70139900,O-GLASSWARE INDOOR DECORATION,GR,Iran ( Islamic R.),53808,45285,13821,23827,15822,32185,20500,39049,26727,57179
70139900,O-GLASSWARE INDOOR DECORATION,GR,Ireland,48,100,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Italy,4776,6475,3040,6024,2209,5180,2792,3684,5691,8998
70139900,O-GLASSWARE INDOOR DECORATION,GR,Japan,2898,4600,782,1752,371,1151,135,289,144,368
70139900,O-GLASSWARE INDOOR DECORATION,GR,"Korea, Republic of",597,764,2,2,1509,2309,3451,6952,577,1171
70139900,O-GLASSWARE INDOOR DECORATION,GR,Kuwait,69,76,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Malaysia,5,6,453,1167,594,1189,475,950,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Mexico,10,30,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Netherlands,50,104,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,O.Asia(Tai.For.Pe.Ki,1,1,28,91,19,39,263,347,340,340
70139900,O-GLASSWARE INDOOR DECORATION,GR,Philippines,7,14,22,32,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Poland,2,2,10,40,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Portugal,5,12,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Qatar,2,3,6,12,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Saudi Arabia,1424,1622,108,217,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Singapore,6,10,2,3,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Slovakia/Slovak R.,2,2,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Slovenia,34,51,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Spain,41,85,4,7,7,9,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Sri Lanka,3,7,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Sweden,590,597,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Switzerland,30,63,,,,,,,,
70139900,O-GLASSWARE INDOOR DECORATION,GR,Thailand,3958,4333,8002,14946,5408,11184,5322,8152,17212,33972
70139900,O-GLASSWARE INDOOR DECORATION,GR,Turkey,58310,65228,21454,43846,10892,23292,27938,58023,33608,64198
70139900,O-GLASSWARE INDOOR DECORATION,GR,U.S.America,1977,2458,200,614,2960,4271,2525,3629,2551,5360
