Source_File,Date,Category,Item_No,Item_Description,Unit,City,Metric,Value
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Lahore,MIN,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Lahore,AVG,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Lahore,MAX,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Faisalabad,MIN,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Faisalabad,AVG,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Faisalabad,MAX,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sargodha,MIN,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sargodha,AVG,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,Sargodha,MAX,2970.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Islamabad,MIN,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Islamabad,AVG,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Islamabad,MAX,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Rawalpindi,MIN,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Rawalpindi,AVG,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Rawalpindi,MAX,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Gujranwala,MIN,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Gujranwala,AVG,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Gujranwala,MAX,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sialkot,MIN,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sialkot,AVG,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sialkot,MAX,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Lahore,MIN,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Lahore,AVG,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Lahore,MAX,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Faisalabad,MIN,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Faisalabad,AVG,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Faisalabad,MAX,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sargodha,MIN,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sargodha,AVG,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,Sargodha,MAX,1515.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Islamabad,MIN,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Islamabad,AVG,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Islamabad,MAX,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Rawalpindi,MIN,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Rawalpindi,AVG,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Rawalpindi,MAX,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Gujranwala,MIN,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Gujranwala,AVG,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Gujranwala,MAX,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sialkot,MIN,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sialkot,AVG,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sialkot,MAX,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Lahore,MIN,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Lahore,AVG,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Lahore,MAX,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Faisalabad,MIN,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Faisalabad,AVG,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Faisalabad,MAX,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sargodha,MIN,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sargodha,AVG,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,Sargodha,MAX,590.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Islamabad,MIN,340.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Islamabad,AVG,364.5
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Islamabad,MAX,400.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Rawalpindi,MIN,340.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Rawalpindi,AVG,350.58
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Rawalpindi,MAX,360.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Gujranwala,MIN,250.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Gujranwala,AVG,250.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Gujranwala,MAX,250.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Sialkot,MIN,250.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Sialkot,AVG,265.66
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Sialkot,MAX,300.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Lahore,MIN,210.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Lahore,AVG,241.58
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Lahore,MAX,270.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Faisalabad,MIN,200.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Faisalabad,AVG,200.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Faisalabad,MAX,200.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Sargodha,MIN,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Sargodha,AVG,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,16,Bananas (Kela) Local,1 Dozen,Sargodha,MAX,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Islamabad,MIN,270.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Islamabad,AVG,293.87
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Islamabad,MAX,310.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Rawalpindi,MIN,280.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Rawalpindi,AVG,293.87
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Rawalpindi,MAX,310.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Gujranwala,MIN,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Gujranwala,AVG,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Gujranwala,MAX,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Sialkot,MIN,240.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Sialkot,AVG,240.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Sialkot,MAX,240.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Lahore,MIN,250.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Lahore,AVG,255.19
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Lahore,MAX,260.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Faisalabad,MIN,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Faisalabad,AVG,247.26
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Faisalabad,MAX,280.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Sargodha,MIN,250.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Sargodha,AVG,253.29
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,17,Pulse Masoor (Washed),1 Kg,Sargodha,MAX,260.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Islamabad,MIN,380.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Islamabad,AVG,413.61
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Islamabad,MAX,450.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Rawalpindi,MIN,370.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Rawalpindi,AVG,397.07
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Rawalpindi,MAX,420.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Gujranwala,MIN,360.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Gujranwala,AVG,360.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Gujranwala,MAX,360.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Sialkot,MIN,350.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Sialkot,AVG,350.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Sialkot,MAX,350.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Lahore,MIN,370.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Lahore,AVG,377.57
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Lahore,MAX,390.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Faisalabad,MIN,340.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Faisalabad,AVG,341.65
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Faisalabad,MAX,350.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Sargodha,MIN,400.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Sargodha,AVG,400.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,18,Pulse Moong (Washed),1 Kg,Sargodha,MAX,400.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Islamabad,MIN,480.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Islamabad,AVG,512.99
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Islamabad,MAX,540.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Rawalpindi,MIN,480.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Rawalpindi,AVG,493.88
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Rawalpindi,MAX,520.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Gujranwala,MIN,480.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Gujranwala,AVG,480.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Gujranwala,MAX,480.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Sialkot,MIN,480.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Sialkot,AVG,480.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Sialkot,MAX,480.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Lahore,MIN,470.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Lahore,AVG,497.02
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Lahore,MAX,530.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Faisalabad,MIN,400.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Faisalabad,AVG,422.95
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Faisalabad,MAX,440.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Sargodha,MIN,450.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Sargodha,AVG,450.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,19,Pulse Mash (Washed),1 Kg,Sargodha,MAX,450.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Islamabad,MIN,280.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Islamabad,AVG,305.36
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Islamabad,MAX,340.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Rawalpindi,MIN,270.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Rawalpindi,AVG,291.63
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Rawalpindi,MAX,320.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Gujranwala,MIN,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Gujranwala,AVG,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Gujranwala,MAX,220.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Sialkot,MIN,210.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Sialkot,AVG,210.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Sialkot,MAX,210.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Lahore,MIN,240.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Lahore,AVG,247.32
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Lahore,MAX,255.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Faisalabad,MIN,210.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Faisalabad,AVG,216.47
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Faisalabad,MAX,230.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Sargodha,MIN,240.0
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Sargodha,AVG,243.29
Annex_11.03.2026.xlsx,2026-03-11,CONSUMER PRICES OF ESSENTIAL ITEMS,20,Pulse Gram,1 Kg,Sargodha,MAX,250.0
