hs_code,commodity,unit,country,2008-2009_quantity,2008-2009_value_000rs,2009-2010_quantity,2009-2010_value_000rs,2010-2011_quantity,2010-2011_value_000rs,2011-2012_quantity,2011-2012_value_000rs,2012-2013_quantity,2012-2013_value_000rs
41062200,GOAT/KID SKIN CRUST,SQM,U.S.America,530,929,,,,,,,,
41062200,GOAT/KID SKIN CRUST,SQM,Malaysia,5793,9478,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,ALL COUNTRIES,37010,59,7836,191,1884,892,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,China,7727,93,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,France,109,98,,,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Hong Kong S.A.Re.Chi,37010,59,539,53,,,,,,
41079900,OTH LEATHER FURTHER PREPARED,SQM,Italy,1345,839,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,ALL COUNTRIES,4741,6198,3281,4012,12562,18749,2487,10404,540,3786
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Bangladesh,2227,9263,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,China,540,3786,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Hong Kong S.A.Re.Chi,2092,1017,340,1381,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,India,330,1161,,,,,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,Italy,417,603,11892,16207,260,1141,,,,
41120000,PREPARED LEATHER SHEEP/LAMB,SQM,"Korea, Republic of",4324,5595,1189,2995,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,ALL COUNTRIES,26155,38907,46541,63748,66623,97032,10612,23560,58216,16374
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Bangladesh,835,2962,1363,4573,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,China,546,92,412,57063,13017,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,France,19,26,70,145,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Germany,159,211,335,495,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Hong Kong S.A.Re.Chi,4697,5216,733,854,1250,1836,675,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,India,92,,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Indonesia,770,1136,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Italy,23849,34758,18394,37188,45666,73335,7999,17151,385,1217
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,"Korea, Republic of",785,1351,83,115,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Lebanon,150,151,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Netherlands,3010,923,698,1320,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Sri Lanka,1212,1798,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Turkey,14030,1918,850,2331,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,United Arab Emirates,5900,17481,17750,16388,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,China,1450,3088,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,France,25,50,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,India,172,892,,,,,,,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,Italy,130,16,125,16,53,110,560,1756,,
41131000,LEATHER PREP.AFTER TANN GOAT,SQM,United Kingdom,181,190,,,,,,,,
42010000,SADDLERY&HARNESS FOR ANIMALS,KG,ALL COUNTRIES,10,41,15,1,18,13,,,,
42010000,SADDLERY&HARNESS FOR ANIMALS,KG,China,15,1,,,,,,,,
42010000,SADDLERY&HARNESS FOR ANIMALS,KG,Germany,18,13,,,,,,,,
42010000,SADDLERY&HARNESS FOR ANIMALS,KG,United Kingdom,10,41,,,,,,,,
42021190,OTH SIMILAR CONTAINER LEATHER,NO,ALL COUNTRIES,19104,217,,,,,,,,
42021190,OTH SIMILAR CONTAINER LEATHER,NO,China,1,2,,,,,,,,
42021190,OTH SIMILAR CONTAINER LEATHER,NO,Nepal,3,8,,,,,,,,
42021190,OTH SIMILAR CONTAINER LEATHER,NO,U.S.America,72,,,,,,,,,
42021190,OTH SIMILAR CONTAINER LEATHER,NO,United Kingdom,19100,135,,,,,,,,
42021190,OTH SIMILAR CONTAINER LEATHER,NO,Germany,29,23,,,,,,,,
42021220,SUIT CASES OF PLASTIC TEX MAT,NO,ALL COUNTRIES,1,2,,,,,,,,
42021220,SUIT CASES OF PLASTIC TEX MAT,NO,Sweden,1,2,,,,,,,,
42021220,SUIT CASES OF PLASTIC TEX MAT,NO,Germany,4,113,,,,,,,,
42021220,SUIT CASES OF PLASTIC TEX MAT,NO,Brazil,4,32,,,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,ALL COUNTRIES,59,86,104,486,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,Australia,59,86,,,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,Switzerland,104,486,,,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,Japan,36,30,,,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,Spain,1,1,,,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,Japan,150,8,,,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,Italy,12,32,,,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,Hong Kong S.A.Re.Chi,786,354,,,,,,,,
42022100,"HANDBAG,COMP/PATENT LEATHER",NO,Turkey,1,1,,,,,,,,
42029900,OTH CASES VULCANISED FIB/PBOA,NO,ALL COUNTRIES,35,8229,8,6,,,,,,
42029900,OTH CASES VULCANISED FIB/PBOA,NO,Italy,23,8057,,,,,,,,
42029900,OTH CASES VULCANISED FIB/PBOA,NO,U.S.America,8,6,,,,,,,,
42029900,OTH CASES VULCANISED FIB/PBOA,NO,United Kingdom,12,172,,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,ALL COUNTRIES,283,4112,4426,15638,7325,22356,27726,107003,4706,16014
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Canada,76,148,818,3496,598,8195,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Czech Republic,15,1151,,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Finland,53,6,,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,France,150,1348,26,1216,1820,7900,10581,60576,3069,10448
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Germany,73,1426,311,1876,1221,4616,3064,17291,519,2862
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Hong Kong S.A.Re.Chi,5,,,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Italy,4,181,84,565,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Japan,954,260,904,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Netherlands,2018,9021,3078,3189,612,20,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Norway,44,276,,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Singapore,50,261,,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Spain,11688,201,396,2586,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,Turkey,200,1219,,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,U.S.America,1718,14686,,,,,,,,
42031010,"JACKETS, LEATHER/COMP-LEATHER",DOZ,United Kingdom,60,384,1678,2281,10,834,62,4903,110,98
42031020,TROUSER OF LEATHER,DOZ,ALL COUNTRIES,515,462,9,726,1,1,2,,,
42031020,TROUSER OF LEATHER,DOZ,Canada,2,,,,,,,,,
42031020,TROUSER OF LEATHER,DOZ,Denmark,515,462,,,,,,,,
42031020,TROUSER OF LEATHER,DOZ,France,1,1,,,,,,,,
42031020,TROUSER OF LEATHER,DOZ,Germany,8,726,,,,,,,,
42031030,COATS LEATHER OR COMP LEATHER,DOZ,ALL COUNTRIES,1,1,,,,,,,,
42031030,COATS LEATHER OR COMP LEATHER,DOZ,France,1,1,,,,,,,,
42031030,COATS LEATHER OR COMP LEATHER,DOZ,Canada,2,,,,,,,,,
42031030,COATS LEATHER OR COMP LEATHER,DOZ,France,4390,1,,,,,,,,
42031030,COATS LEATHER OR COMP LEATHER,DOZ,Germany,4,,,,,,,,,
42031030,COATS LEATHER OR COMP LEATHER,DOZ,United Kingdom,88,2281,,,,,,,,
42032100,GLOVES/MITTENS LEATHER SPORTS,DOZ,ALL COUNTRIES,3227,3377,2960,4238,,,,,,
42032100,GLOVES/MITTENS LEATHER SPORTS,DOZ,France,2960,4238,,,,,,,,
42032100,GLOVES/MITTENS LEATHER SPORTS,DOZ,Spain,2753,,,,,,,,,
42032100,GLOVES/MITTENS LEATHER SPORTS,DOZ,United Kingdom,3227,624,,,,,,,,
42032910,GLOVES LEATHER FANCY,DOZ,ALL COUNTRIES,1076,546,377,282,,,,,,
42032910,GLOVES LEATHER FANCY,DOZ,France,1075,546,,,,,,,,
42032910,GLOVES LEATHER FANCY,DOZ,Singapore,377,282,,,,,,,,
42032920,GLOVES LEATHER INDUSTRIAL,DOZ,ALL COUNTRIES,40,88,,,,,,,,
42032920,GLOVES LEATHER INDUSTRIAL,DOZ,Italy,40,88,,,,,,,,
42032930,OTH MITTENS&MITTS OF LEATHER,DOZ,ALL COUNTRIES,1,3,,,,,,,,
42032930,OTH MITTENS&MITTS OF LEATHER,DOZ,United Kingdom,1,3,,,,,,,,
42033000,BELTS AND BANDOLIERS,DOZ,ALL COUNTRIES,2,7,3,6,5417,1034,10,,,
42033000,BELTS AND BANDOLIERS,DOZ,Germany,3,6,,,,,,,,
42033000,BELTS AND BANDOLIERS,DOZ,United Arab Emirates,2,7,,,,,,,,
42033000,BELTS AND BANDOLIERS,DOZ,United Kingdom,5417,1034,,,,,,,,
42034000,OTHER CLOTHING ACCESSORIES,KG,ALL COUNTRIES,7,7,68,,,,,,,
42034000,OTHER CLOTHING ACCESSORIES,KG,Brazil,7,7,,,,,,,,
42034000,OTHER CLOTHING ACCESSORIES,KG,U.S.America,68,,,,,,,,,
42050090,OTH ART LEATHER/COMP LEATHER,KG,ALL COUNTRIES,4,263,4,5,3,,,,,
42050090,OTH ART LEATHER/COMP LEATHER,KG,Germany,4,,,,,,,,,
42050090,OTH ART LEATHER/COMP LEATHER,KG,Hong Kong S.A.Re.Chi,263,4,,,,,,,,
42050090,OTH ART LEATHER/COMP LEATHER,KG,Italy,4,3,,,,,,,,
42050090,OTH ART LEATHER/COMP LEATHER,KG,Turkey,28,5,,,,,,,,
44129900,OTH PW CONSIST OF WOOD SHEET,KG,ALL COUNTRIES,199470,1840,,,,,,,,
44129900,OTH PW CONSIST OF WOOD SHEET,KG,Afghanistan,199470,1840,,,,,,,,
44140000,WOODEN FRAMES FOR PAINTINGS,KG,ALL COUNTRIES,49,295,63,400,,,,,,
44140000,WOODEN FRAMES FOR PAINTINGS,KG,China,63,400,,,,,,,,
44140000,WOODEN FRAMES FOR PAINTINGS,KG,France,49,295,,,,,,,,
44140000,WOODEN FRAMES FOR PAINTINGS,KG,Afghanistan,677492,6130,,,,,,,,
44140000,WOODEN FRAMES FOR PAINTINGS,KG,Canada,2,86,,,,,,,,
44140000,WOODEN FRAMES FOR PAINTINGS,KG,Finland,14,10,,,,,,,,
44140000,WOODEN FRAMES FOR PAINTINGS,KG,Germany,984,273,,,,,,,,
44140000,WOODEN FRAMES FOR PAINTINGS,KG,United Arab Emirates,1,124,,,,,,,,
44170020,"OTH TOOLS, TOOLS BODIES BROOM",KG,ALL COUNTRIES,1561,499,2,,,,,,,
44170020,"OTH TOOLS, TOOLS BODIES BROOM",KG,China,1561,499,,,,,,,,
44170020,"OTH TOOLS, TOOLS BODIES BROOM",KG,Afghanistan,9150,14,,,,,,,,
44182000,DOORS FRAMES AND THERSHOLDS,KG,ALL COUNTRIES,68213,23758,,,,,,,,
44182000,DOORS FRAMES AND THERSHOLDS,KG,Saudi Arabia,68213,23758,,,,,,,,
44182000,DOORS FRAMES AND THERSHOLDS,KG,Afghanistan,179280,1090,,,,,,,,
44182000,DOORS FRAMES AND THERSHOLDS,KG,Afghanistan,146940,965,,,,,,,,
44190000,TABLEWARE&KITCHENWARE OF WOOD,KG,ALL COUNTRIES,18000,3,,,,,,,,
44190000,TABLEWARE&KITCHENWARE OF WOOD,KG,Malaysia,3000,2,,,,,,,,
44190000,TABLEWARE&KITCHENWARE OF WOOD,KG,U.S.America,1,,,,,,,,,
44190000,TABLEWARE&KITCHENWARE OF WOOD,KG,Canada,1,85,,,,,,,,
44190000,TABLEWARE&KITCHENWARE OF WOOD,KG,U.S.America,1,34,,,,,,,,
44219090,OTH ARTICLES OF WOOD,KG,ALL COUNTRIES,3020,2,111006,16344,,,,,,
44219090,OTH ARTICLES OF WOOD,KG,Bahrain,20,2,,,,,,,,
44219090,OTH ARTICLES OF WOOD,KG,Germany,6,9,,,,,,,,
44219090,OTH ARTICLES OF WOOD,KG,O.Asia(Tai.For.Pe.Ki,111000,16335,,,,,,,,
45041090,"OTH BLADE,PLATE SHEET OF CORK",KG,ALL COUNTRIES,315,343,,,,,,,,
45041090,"OTH BLADE,PLATE SHEET OF CORK",KG,United Arab Emirates,315,343,,,,,,,,
45041090,"OTH BLADE,PLATE SHEET OF CORK",KG,Singapore,3,1,,,,,,,,
45041090,"OTH BLADE,PLATE SHEET OF CORK",KG,U.S.America,51,8,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,ALL COUNTRIES,10,1,244,92,64,24,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,France,30,10,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,Malaysia,34,14,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,Qatar,10,1,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,U.S.America,124,45,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,United Kingdom,120,47,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,Bahrain,300,2,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,Japan,85,11,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,Malaysia,138,11,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,Qatar,1000,5,2000,6,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,Singapore,19100,31,120,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,Turkey,9400,7,,,,,,,,
48025590,OTH PAPER&PAPERBOARD<40-150GM,KG,United Arab Emirates,13,5,11,1,15,1,,,,
48064090,OTH GLAZED TRANSPARENT PAPER,KG,ALL COUNTRIES,860,325,,,,,,,,
48064090,OTH GLAZED TRANSPARENT PAPER,KG,China,860,325,,,,,,,,
48064090,OTH GLAZED TRANSPARENT PAPER,KG,United Arab Emirates,13,23,,,,,,,,
48064090,OTH GLAZED TRANSPARENT PAPER,KG,China,1500,239,,,,,,,,
48101390,OTH WRIT/READ GRAPHIC IN ROLL,KG,ALL COUNTRIES,1,140,,,,,,,,
48101390,OTH WRIT/READ GRAPHIC IN ROLL,KG,Japan,1,140,,,,,,,,
48115910,THERMAL FAX PAPER,KG,ALL COUNTRIES,1,2,,,,,,,,
48115910,THERMAL FAX PAPER,KG,Germany,1,2,,,,,,,,
48115910,THERMAL FAX PAPER,KG,India,10472,2665,,,,,,,,
48115910,THERMAL FAX PAPER,KG,Sweden,48,249,,,,,,,,
48115910,THERMAL FAX PAPER,KG,Greece,71,56,,,,,,,,
48171000,ENVELOPES,KG,ALL COUNTRIES,19990,35,1,7,52,21,50,,,
48171000,ENVELOPES,KG,Canada,5000,5,,,,,,,,
48171000,ENVELOPES,KG,France,10,4,50,,,,,,,
48171000,ENVELOPES,KG,Italy,2,1,,,,,,,,
48171000,ENVELOPES,KG,Japan,500,1,,,,,,,,
48171000,ENVELOPES,KG,Malaysia,200,2,,,,,,,,
48171000,ENVELOPES,KG,Nepal,1750,2,,,,,,,,
48171000,ENVELOPES,KG,Netherlands,23,5,,,,,,,,
48171000,ENVELOPES,KG,Saudi Arabia,1,7,,,,,,,,
48171000,ENVELOPES,KG,Spain,17,11,,,,,,,,
48171000,ENVELOPES,KG,Thailand,3140,14,,,,,,,,
48171000,ENVELOPES,KG,U.S.America,3200,4,,,,,,,,
48171000,ENVELOPES,KG,United Arab Emirates,5000,5,,,,,,,,
48171000,ENVELOPES,KG,United Kingdom,1200,2,,,,,,,,
48181000,TOILET PAPER,KG,ALL COUNTRIES,9500,50,,,,,,,,
48181000,TOILET PAPER,KG,Canada,2500,35,,,,,,,,
48181000,TOILET PAPER,KG,Malaysia,200,2,,,,,,,,
48181000,TOILET PAPER,KG,Singapore,6000,4,,,,,,,,
48181000,TOILET PAPER,KG,Thailand,100,2,,,,,,,,
48181000,TOILET PAPER,KG,U.S.America,500,5,,,,,,,,
48181000,TOILET PAPER,KG,United Kingdom,200,2,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,ALL COUNTRIES,53770,655,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,Bahrain,15000,8,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,Canada,3588,89,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,Japan,110,12,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,Malaysia,300,4,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,Thailand,356,9,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,Turkey,5000,463,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,U.S.America,500,7,,,,,,,,
48182000,"HANDKERCHIEFS,TISSUES&TOWELS",KG,United Kingdom,28916,63,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,ALL COUNTRIES,48800,44,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Canada,6000,6,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Malaysia,3000,1,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Thailand,9000,3,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Turkey,9400,6,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,U.S.America,6000,9,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,United Kingdom,15400,19,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Italy,182,41,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Japan,28,4,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Malaysia,189,16,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Saudi Arabia,156405,34304,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,Singapore,1000,1,,,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,U.S.America,437,111,386,105,,,,,,
48183000,TABLE CLOTHS & SERVIETTES,KG,United Kingdom,2307,393,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,ALL COUNTRIES,1,2,96590,661,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,Afghanistan,96590,661,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,Canada,2500,10,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,Malaysia,1000,1,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,Thailand,2000,1,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,U.S.America,80,2,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,United Kingdom,12000,9,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,Denmark,120,30,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,United Arab Emirates,28,7,,,,,,,,
48191000,"CARTON,BOXE&CASES CORRU PAPE",KG,United Kingdom,527,193,,,,,,,,
48201090,"OTH ACCOUNT BOOKS,LETTER PADS",KG,ALL COUNTRIES,218,2,838,37,,,,,,
48201090,"OTH ACCOUNT BOOKS,LETTER PADS",KG,France,218,2,,,,,,,,
48201090,"OTH ACCOUNT BOOKS,LETTER PADS",KG,Greece,750,10,,,,,,,,
48201090,"OTH ACCOUNT BOOKS,LETTER PADS",KG,United Arab Emirates,88,27,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,ALL COUNTRIES,26,1,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,United Arab Emirates,26,1,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,Bahrain,2083,281,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,France,6,3,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,Hong Kong S.A.Re.Chi,2,13,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,Saudi Arabia,5,1,177831,672,35,229,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,Sri Lanka,25,8,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,Switzerland,803,98,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,Turkey,7,1,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,United Arab Emirates,42,1,,,,,,,,
48203000,"BINDERS,FOLDERS&FILE COVERS",KG,United Kingdom,42501,514,,,,,,,,
48211040,PRINTED LABELS OF PAPER,VAL,ALL COUNTRIES,52,40,20,,,,,,,
48211040,PRINTED LABELS OF PAPER,VAL,Bahrain,10,,,,,,,,,
48211040,PRINTED LABELS OF PAPER,VAL,India,12,,,,,,,,,
48211040,PRINTED LABELS OF PAPER,VAL,Japan,3,,,,,,,,,
48211040,PRINTED LABELS OF PAPER,VAL,Saudi Arabia,40,,,,,,,,,
48211040,PRINTED LABELS OF PAPER,VAL,Singapore,3,,,,,,,,,
48211040,PRINTED LABELS OF PAPER,VAL,United Arab Emirates,39,,,,,,,,,
48211040,PRINTED LABELS OF PAPER,VAL,United Kingdom,5,,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,ALL COUNTRIES,204,6,118,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,Bahrain,103,,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,China,204,,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,U.S.America,6,,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,United Kingdom,15,,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,Hong Kong S.A.Re.Chi,378,8,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,Jordan,37,,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,Singapore,268,,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,U.S.America,180,23,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,United Arab Emirates,2,7,42,54,40,6,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,China,2,26,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,Afghanistan,8,6,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,Bahrain,38,13,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,Bangladesh,20,25,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,Canada,55,9,,,,,,,,
48211090,OTH PAPER GRA / DECORATION,VAL,China,30,43,,,,,,,,
