hs_code,commodity,unit,country,2015-2016_jun_quantity,2015-2016_jun_value_000rs,2015-2016_cum_quantity,2015-2016_cum_value_000rs,2014-2015_jun_quantity,2014-2015_jun_value_000rs,2014-2015_cum_quantity,2014-2015_cum_value_000rs
70200030,GLASS FOR VACUUM VESSELS,KG,Hong Kong S.A.Re.Chi,,,1219,343,1374,362,1896,606
70200030,GLASS FOR VACUUM VESSELS,KG,India,,,,,11,4,11,4
70200030,GLASS FOR VACUUM VESSELS,KG,Italy,,,441,176,,,64,29
70200030,GLASS FOR VACUUM VESSELS,KG,Japan,,,,,,,32,18
70200030,GLASS FOR VACUUM VESSELS,KG,Switzerland,,,901,333,,,1722,831
70200030,GLASS FOR VACUUM VESSELS,KG,Turkey,,,1125,349,,,336,183
70200030,GLASS FOR VACUUM VESSELS,KG,U.S.America,,,102,45,40,15,61,21
70200030,GLASS FOR VACUUM VESSELS,KG,United Arab Emirates,5776,1525,6282,1738,,,168,90
70200030,GLASS FOR VACUUM VESSELS,KG,United Kingdom,36,13,1246,670,23,14,509,289
70200030,GLASS FOR VACUUM VESSELS,KG,Austria,,2923,,9187,,1805,,43761
70200030,GLASS FOR VACUUM VESSELS,KG,Bahrain,,,,,,1,,1
70200030,GLASS FOR VACUUM VESSELS,KG,Bangladesh,,,,6,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Belgium,,,,99,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Canada,,,,,,18,,237
70200030,GLASS FOR VACUUM VESSELS,KG,Chile,,,,14,,,,20
70200030,GLASS FOR VACUUM VESSELS,KG,China,,161230,,780697,,92735,,482972
70200030,GLASS FOR VACUUM VESSELS,KG,Europien Union,,,,,,,,62
70200030,GLASS FOR VACUUM VESSELS,KG,France,,,,275,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Germany,,,,12,,5,,954
70200030,GLASS FOR VACUUM VESSELS,KG,Hong Kong S.A.Re.Chi,,728,,8224,,957,,7509
70200030,GLASS FOR VACUUM VESSELS,KG,India,,35201,,327550,,20450,,119456
70200030,GLASS FOR VACUUM VESSELS,KG,Iran ( Islamic R.),,,,1669,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,Italy,,,,,,,,17
70200030,GLASS FOR VACUUM VESSELS,KG,Japan,,,,19,,,,7
70200030,GLASS FOR VACUUM VESSELS,KG,"Korea, Republic of",,19,,961,,,,1126
70200030,GLASS FOR VACUUM VESSELS,KG,Nepal,,,,141,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,O.Asia(Tai.For.Pe.Ki,,,,,,,,6
70200030,GLASS FOR VACUUM VESSELS,KG,Singapore,,,,4,,,,
70200030,GLASS FOR VACUUM VESSELS,KG,South Africa,,,,,,,,10
70200030,GLASS FOR VACUUM VESSELS,KG,Switzerland,,,,2693,,94,,4970
